2026/07/31 01:36:14.168, 0, GPU-aca7d5d4-774e-f642-0106-02383546dc4e, 00000008:01:00.0, 570.133.20, P0, 28, 214.30, 1965, 4000, 189471, 95763, 92654, 0, 0, None, state  Completed, status Success
2026/07/31 01:36:14.183, 1, GPU-5f02771b-8140-2523-31d8-877a5cca0ca8, 00000009:01:00.0, 570.133.20, P0, 28, 202.21, 1965, 4000, 189471, 93626, 94791, 0, 0, None, state  Completed, status Success
2026/07/31 01:36:14.191, 2, GPU-b6daa00f-5151-216c-97d7-55a0912f3252, 00000018:01:00.0, 570.133.20, P0, 27, 203.01, 1965, 4000, 189471, 93616, 94801, 0, 0, None, state  Completed, status Success
2026/07/31 01:36:14.198, 3, GPU-3dca84a9-811d-40bf-cdf3-653b257241df, 00000019:01:00.0, 570.133.20, P0, 27, 230.64, 1965, 4000, 189471, 93681, 94736, 0, 0, None, state  Completed, status Success
