2026/07/31 01:36:05.807, 0, GPU-9f90e004-9332-4d9d-fa34-018fb9f07fca, 00000008:01:00.0, 570.133.20, P0, 27, 234.25, 1965, 4000, 189471, 105307, 83110, 0, 0, None, state  Completed, status Success
2026/07/31 01:36:05.825, 1, GPU-13eb0c8a-f05a-1dca-82df-5e031ebfb4bb, 00000009:01:00.0, 570.133.20, P0, 28, 214.72, 1965, 4000, 189471, 93616, 94801, 0, 0, None, state  Completed, status Success
2026/07/31 01:36:05.836, 2, GPU-f9bd6c70-a712-191e-bcac-2a09dc4fa22d, 00000018:01:00.0, 570.133.20, P0, 27, 205.90, 1965, 4000, 189471, 93616, 94801, 0, 0, None, state  Completed, status Success
2026/07/31 01:36:05.846, 3, GPU-098b8aeb-8ddc-e612-b753-d47fe382891f, 00000019:01:00.0, 570.133.20, P0, 27, 227.03, 1965, 4000, 189471, 93878, 94539, 0, 0, None, state  Completed, status Success
